datetime,Global CMP22 (vent/cor) [W/m^2],Global CMP22-1 (cor) [W/m^2],Global CMP22-2 (cor) [W/m^2],Global CMP11 (cor) [W/m^2],Global PSP (vent/cor) [W/m^2],Global GPP (cor) [W/m^2],Global Research 1 [W/m^2],Global UVB-1 [W/m^2],Global UV-S-B-T [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2]
2019-08-14 18:00:00,57.5187350877193,58.35691245614035,58.64303666666666,55.29592912280702,61.14747192982456,52.87679421052631,62.54209684210526,0.010526315789473684,0.017789473684210525,266.3610292631579,0.005105263157894737
2019-08-15 05:00:00,42.971682666666666,42.74725733333334,43.16848,42.18026866666667,46.08156666666667,40.19029866666666,46.89923933333333,0.006466666666666667,0.012533333333333334,20.448260466666667,0.0016888888888888889
2019-08-15 06:00:00,193.53367166666666,193.539255,195.321485,193.116165,193.37777,187.97652000000002,212.16393333333332,0.06541666666666666,0.08291666666666667,62.104645,0.0665
2019-08-15 07:00:00,402.3519833333333,402.5168333333333,404.52655,401.35551666666663,401.07265,395.90310000000005,438.6488166666667,0.26426666666666665,0.29635,93.391995,0.23876666666666668
2019-08-15 08:00:00,599.2581166666666,596.9071,597.9129166666667,592.0648500000001,599.1987333333333,592.1723000000001,624.0989166666666,0.6322333333333333,0.6580499999999999,106.52848333333333,0.47695000000000004
2019-08-15 09:00:00,767.85945,763.2378666666666,764.7587,757.6443333333334,766.9568666666667,764.3837666666666,775.1449833333334,1.0949666666666666,1.0859333333333334,112.01125,0.7475333333333333
2019-08-15 10:00:00,896.50315,892.5565833333333,895.2457833333334,895.5694666666666,889.06675,902.7889333333334,887.7752999999999,1.5205166666666665,1.4660666666666666,121.88348333333333,0.9847166666666667
2019-08-15 11:00:00,968.6106666666667,963.9331166666667,967.9446166666668,970.5388833333333,962.0391500000001,978.27355,968.5420166666667,1.7725499999999998,1.6767333333333334,131.57826666666668,1.0950666666666669
2019-08-15 12:00:00,741.7620666666667,738.4874500000001,741.8934166666667,745.6473000000001,738.3710833333333,748.4359499999999,742.2931666666666,1.4561666666666668,1.4178166666666667,165.76726166666668,0.7580833333333333
2019-08-15 13:00:00,919.7986333333333,916.5910833333332,920.8303833333333,924.8481666666667,915.1395,930.7961833333334,907.18555,1.5553666666666668,1.4993166666666666,436.03776666666664,0.9376
2019-08-15 14:00:00,804.2359,803.66715,806.9835333333334,810.8469833333334,803.7253999999999,812.2404833333333,778.93325,1.1704166666666667,1.1673,656.8302166666667,0.7841333333333333
2019-08-15 15:00:00,637.7939666666666,640.3491833333334,642.6552666666666,644.5663499999999,640.10395,640.6502333333334,617.09745,0.7072333333333333,0.7387,802.4808833333334,0.5164333333333333
2019-08-15 16:00:00,428.7903833333333,434.39568333333335,435.3278166666667,434.35455,430.50663333333335,426.82775000000004,423.2819166666667,0.31715,0.35073333333333334,811.87205,0.2649666666666667
2019-08-15 17:00:00,100.20293166666667,101.84975833333333,102.12805166666666,101.68148166666667,107.48685,99.54043666666666,105.35942666666666,0.06970000000000001,0.08281666666666668,194.160985,0.0086
2019-08-15 18:00:00,75.1723967857143,76.80622660714286,77.43380375000001,75.5380592857143,79.10287142857143,71.85325232142857,84.60037321428571,0.010660714285714286,0.01842857142857143,286.1612232142857,0.006107142857142857
2019-08-16 05:00:00,25.395293863636365,25.358526136363636,25.299092954545458,24.196936136363636,26.235990909090905,23.89611181818182,28.755125,0.004909090909090909,0.010136363636363636,10.74662,-0.0003409090909090909
2019-08-16 06:00:00,67.22026333333334,68.06747,68.03468666666667,68.47438166666667,70.22225833333333,67.94785333333333,70.81771333333333,0.043166666666666666,0.05355,34.52621833333333,-0.0001
