datetime,Global CMP22 (vent/cor) [W/m^2],Global UVB-1 [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2],day_of_year,sin_doy,cos_doy,hour,sin_hour,cos_hour,Global CMP22 (vent/cor) [W/m^2]_lag1
2019-09-21 07:00:00,298.8383166666666,0.1352666666666666,80.45031999999999,0.1551499999999999,264,-0.9859481499638303,-0.1670516255021195,7,0.9659258262890683,-0.25881904510252063,99.59910166666668
2019-09-21 08:00:00,500.7057333333333,0.3953166666666667,100.42126833333332,0.36315,264,-0.9859481499638303,-0.1670516255021195,8,0.8660254037844387,-0.4999999999999998,298.8383166666666
2019-09-21 09:00:00,663.8187833333334,0.7438833333333333,110.02873333333334,0.5881666666666666,264,-0.9859481499638303,-0.1670516255021195,9,0.7071067811865476,-0.7071067811865475,500.7057333333333
2019-09-21 10:00:00,779.4629666666666,1.06305,116.10215,0.7760666666666667,264,-0.9859481499638303,-0.1670516255021195,10,0.49999999999999994,-0.8660254037844387,663.8187833333334
2019-09-21 11:00:00,838.4568166666667,1.23725,134.70365,0.8584166666666667,264,-0.9859481499638303,-0.1670516255021195,11,0.258819045102521,-0.9659258262890682,779.4629666666666
2019-09-21 12:00:00,856.4932166666666,1.2000833333333332,299.75701666666663,0.6694833333333333,264,-0.9859481499638303,-0.1670516255021195,12,1.2246467991473532e-16,-1.0,838.4568166666667
2019-09-21 13:00:00,432.7956833333333,0.6201833333333333,244.22135,0.0897333333333333,264,-0.9859481499638303,-0.1670516255021195,13,-0.2588190451025208,-0.9659258262890683,856.4932166666666
2019-09-21 14:00:00,384.6988,0.4611166666666667,309.62188333333336,0.0960166666666666,264,-0.9859481499638303,-0.1670516255021195,14,-0.4999999999999997,-0.8660254037844388,432.7956833333333
2019-09-21 15:00:00,333.8691,0.28815,480.7177333333333,0.1612,264,-0.9859481499638303,-0.1670516255021195,15,-0.7071067811865471,-0.7071067811865479,384.6988
2019-09-21 16:00:00,80.98258000000001,0.0588833333333333,88.60631033333334,0.0083333333333333,264,-0.9859481499638303,-0.1670516255021195,16,-0.8660254037844385,-0.5000000000000004,333.8691
2019-09-21 17:00:00,13.355234068965515,0.0034827586206896,6.002464620689655,-0.0002586206896551,264,-0.9859481499638303,-0.1670516255021195,17,-0.9659258262890683,-0.25881904510252063,80.98258000000001
2019-09-22 05:00:00,11.81799111111111,-0.0003333333333333,5.708516666666666,-0.0005555555555555,265,-0.9886775902323404,-0.15005539834465262,5,0.9659258262890683,0.25881904510252074,13.355234068965515
2019-09-22 06:00:00,97.938585,0.01955,38.693215,0.0209666666666666,265,-0.9886775902323404,-0.15005539834465262,6,1.0,6.123233995736766e-17,11.81799111111111
2019-09-22 07:00:00,299.62696666666665,0.1361,75.82049666666667,0.1601166666666666,265,-0.9886775902323404,-0.15005539834465262,7,0.9659258262890683,-0.25881904510252063,97.938585
2019-09-22 08:00:00,498.1752,0.3976166666666667,97.09282833333332,0.3712999999999999,265,-0.9886775902323404,-0.15005539834465262,8,0.8660254037844387,-0.4999999999999998,299.62696666666665
2019-09-22 09:00:00,664.2007666666667,0.7563333333333334,108.8708,0.6125333333333334,265,-0.9886775902323404,-0.15005539834465262,9,0.7071067811865476,-0.7071067811865475,498.1752
2019-09-22 10:00:00,778.75015,1.0826666666666669,112.90858333333334,0.8089833333333334,265,-0.9886775902323404,-0.15005539834465262,10,0.49999999999999994,-0.8660254037844387,664.2007666666667
2019-09-22 11:00:00,834.0162833333333,1.2653333333333334,114.54033333333334,0.91755,265,-0.9886775902323404,-0.15005539834465262,11,0.258819045102521,-0.9659258262890682,778.75015
2019-09-22 12:00:00,826.8482499999999,1.2502166666666668,241.25143333333327,0.9180666666666668,265,-0.9886775902323404,-0.15005539834465262,12,1.2246467991473532e-16,-1.0,834.0162833333333
2019-09-22 13:00:00,755.7484833333333,1.0267166666666667,481.6482833333333,0.7923833333333333,265,-0.9886775902323404,-0.15005539834465262,13,-0.2588190451025208,-0.9659258262890683,826.8482499999999
2019-09-22 14:00:00,626.7684833333333,0.6807833333333334,680.5181833333334,0.5758333333333333,265,-0.9886775902323404,-0.15005539834465262,14,-0.4999999999999997,-0.8660254037844388,755.7484833333333
